word,row,col,page,identifier,is_dir,link,sim_score,accueil,5,5
lézard,1,2,default62,lézard@default62,NO,,0.48041236989697755
lièvre,0,1,default62,lièvre@default62,NO,,0.45357803621177784
insecte,4,3,default62,insecte@default62,NO,,0.4243965899522224
vache,1,4,default62,vache@default62,NO,,0.35327568956335587
peau,4,0,default62,peau@default62,NO,,0.3290981730937588
léopard,4,1,default62,léopard@default62,NO,,0.44622620242746236
chasseur,2,2,default62,chasseur@default62,NO,,0.42160121412267215
koala,2,1,default62,koala@default62,NO,,0.3801093990393202
oxygéné,0,4,default28,oxygéné@default28,NO,,0.24524777223555527
sursaut,0,1,default28,sursaut@default28,NO,,0.3018985792445289
chaud,3,0,default28,chaud@default28,NO,,0.37922053842115366
frein,1,2,default28,frein@default28,NO,,0.2759270405448391
performant,4,0,default28,performant@default28,NO,,0.2876812034712706
sec,3,1,default28,sec@default28,NO,,0.3498057155180697
résistant,3,2,default28,résistant@default28,NO,,0.2827644864630655
pointu,0,0,default28,pointu@default28,NO,,0.3093471371468689
réflexe,1,0,default28,réflexe@default28,NO,,0.340920526194578
claquement,4,2,default28,claquement@default28,NO,,0.32329847944935086
visage,1,4,default28,visage@default28,NO,,0.3548196772390956
doigt,4,1,default28,doigt@default28,NO,,0.34936016876425313
coup,4,3,default28,coup@default28,NO,,0.35435318977483987
froid,2,3,default28,froid@default28,NO,,0.3735501466661115
air,2,4,default28,air@default28,NO,,0.29984778830038594
front,0,3,default28,front@default28,NO,,0.2925304680180111
crâne,4,4,default28,crâne@default28,NO,,0.32978917871103064
piquant,2,0,default28,piquant@default28,NO,,0.3142776759233983
pilote,3,4,default28,pilote@default28,NO,,0.22984266067789239
bol,2,2,default28,bol@default28,NO,,0.3223236219512523
cou,1,1,default28,cou@default28,NO,,0.30882112766279024
poil,0,2,default28,poil@default28,NO,,0.33522178708758366
sol,2,1,default28,sol@default28,NO,,0.3210091520928491
réveil,1,3,default28,réveil@default28,NO,,0.3040317279693072
geste,3,3,default28,geste@default28,NO,,0.3229057680581363
abeille,0,0,default81,abeille@default81,NO,,0.4073688468184047
panthère,1,3,default81,panthère@default81,NO,,0.452716420765817
tortue,1,1,default81,tortue@default81,NO,,0.46934253513554103
savane,1,2,default81,savane@default81,NO,,0.36016481836145986
moustique,2,1,default81,moustique@default81,NO,,0.4038893384754544
girafe,2,0,default81,girafe@default81,NO,,0.45374272584639286
rhinocéros,1,4,default81,rhinocéros@default81,NO,,0.3946749368678577
chienne,3,1,default81,chienne@default81,NO,,0.3579905439208634
gorille,2,2,default81,gorille@default81,NO,,0.4250706267252342
animal,3,2,default81,animal@default81,NO,,0.43709632400497567
pingouin,0,1,default81,pingouin@default81,NO,,0.4202043471614707
pigeon,4,1,default81,pigeon@default81,NO,,0.363141796947283
lapin,2,3,default81,lapin@default81,NO,,0.44696979638435463
hyène,0,3,default81,hyène@default81,NO,,0.3977487665683269
félin,2,4,default81,félin@default81,NO,,0.4051300580497448
circée,3,3,default81,circée@default81,NO,,0.3145132219460963
peluche,4,2,default81,peluche@default81,NO,,0.41308757188290524
araignée,3,4,default81,araignée@default81,NO,,0.4109760306325343
guêpe,0,4,default81,guêpe@default81,NO,,0.39893363306139673
écureuil,4,4,default81,écureuil@default81,NO,,0.4375154228661873
grenouille,4,3,default81,grenouille@default81,NO,,0.4663074881764675
fourmi,1,0,default81,fourmi@default81,NO,,0.4329662816851213
coccinelle,4,0,default81,coccinelle@default81,NO,,0.4409666704442855
zoologiste,0,2,default81,zoologiste@default81,NO,,0.30140749149151536
biche,3,0,default81,biche@default81,NO,,0.4038014195003017
taire,1,2,default90,taire@default90,NO,,0.4395513424378177
déchirer,0,2,default90,déchirer@default90,NO,,0.5141385789102818
mordre,2,2,default90,mordre@default90,NO,,0.503158583842125
rugir,4,0,default90,rugir@default90,NO,,0.3841766131862294
dévorer,3,4,default90,dévorer@default90,NO,,0.5002269903763548
ramper,1,3,default90,ramper@default90,NO,,0.4296703892170153
caresser,0,1,default90,caresser@default90,NO,,0.462556075453066
creuser,4,1,default90,creuser@default90,NO,,0.4351664359767361
voler,4,3,default90,voler@default90,NO,,0.44584675034385046
jeter,2,0,default90,jeter@default90,NO,,0.47520395586188224
embrasser,1,0,default90,embrasser@default90,NO,,0.43677891882800135
claquer,0,3,default90,claquer@default90,NO,,0.47791743311637647
recracher,2,1,default90,recracher@default90,NO,,0.4318388193222734
lécher,3,0,default90,lécher@default90,NO,,0.47180109360262024
choper,0,4,default90,choper@default90,NO,,0.45221479075361537
saigner,2,3,default90,saigner@default90,NO,,0.46727773178409604
bouger,3,3,default90,bouger@default90,NO,,0.4860089913740927
piller,1,4,default90,piller@default90,NO,,0.4426121519459276
arracher,3,1,default90,arracher@default90,NO,,0.5219265234253451
enfermer,4,4,default90,enfermer@default90,NO,,0.44417683135287833
piquer,2,4,default90,piquer@default90,NO,,0.5181835405403195
débarrasser,1,1,default90,débarrasser@default90,NO,,0.46628965920232246
bouffer,3,2,default90,bouffer@default90,NO,,0.5288509876599445
plonger,0,0,default90,plonger@default90,NO,,0.46369732819183507
chasser,4,2,default90,chasser@default90,NO,,0.47512616897342896
costume,1,4,default98,costume@default98,NO,,0.4071768242160734
pyjama,4,4,default98,pyjama@default98,NO,,0.38509682652406607
plastique,3,1,default98,plastique@default98,NO,,0.37705611599565414
plafond,1,2,default98,plafond@default98,NO,,0.2943207262488713
cravate,3,4,default98,cravate@default98,NO,,0.3365037131297144
maquillage,4,3,default98,maquillage@default98,NO,,0.31292446481403213
meuble,2,0,default98,meuble@default98,NO,,0.36183558287343554
bonnet,2,3,default98,bonnet@default98,NO,,0.372950968694423
gobelet,2,2,default98,gobelet@default98,NO,,0.3573956361415759
fauteuil,2,1,default98,fauteuil@default98,NO,,0.3537990133762393
aluminium,4,2,default98,aluminium@default98,NO,,0.28988095332188135
chapeau,0,1,default98,chapeau@default98,NO,,0.40593365953975613
verre,0,2,default98,verre@default98,NO,,0.3640839003695392
bain,0,0,default98,bain@default98,NO,,0.31794015021221955
chaussure,0,3,default98,chaussure@default98,NO,,0.3032478031424537
vêtement,3,2,default98,vêtement@default98,NO,,0.38567754433812285
wagon,4,1,default98,wagon@default98,NO,,0.3103969324358351
valise,1,3,default98,valise@default98,NO,,0.33699281886569177
foncé,1,0,default98,foncé@default98,NO,,0.2808345602636705
porte-clés,3,3,default98,porte-clés@default98,NO,,0.3085676581781692
pompon,3,0,default98,pompon@default98,NO,,0.3565219535146755
morceau,4,0,default98,morceau@default98,NO,,0.3395500683336311
bureau,0,4,default98,bureau@default98,NO,,0.3299541672456183
machin,2,4,default98,machin@default98,NO,,0.30522686949510514
crochet,1,1,default98,crochet@default98,NO,,0.34028708715224465
nid,4,2,default94,nid@default94,NO,,0.32390952117331995
bracelet,3,3,default94,bracelet@default94,NO,,0.3131453798690823
cage,2,0,default94,cage@default94,NO,,0.36629582653573933
toilette,1,2,default94,toilette@default94,NO,,0.2899561600205435
terrasse,3,2,default94,terrasse@default94,NO,,0.27659197728536744
collier,2,1,default94,collier@default94,NO,,0.3632268152596305
poupée,4,1,default94,poupée@default94,NO,,0.32798308830668976
grillage,0,4,default94,grillage@default94,NO,,0.3468383074005327
attrape-rêve,3,1,default94,attrape-rêve@default94,NO,,0.3055230269486353
oreiller,2,2,default94,oreiller@default94,NO,,0.31238826206160664
tourniquet,3,4,default94,tourniquet@default94,NO,,0.313715946078548
manège,0,2,default94,manège@default94,NO,,0.32148787955832203
doudou,1,0,default94,doudou@default94,NO,,0.332796571108523
coussin,4,0,default94,coussin@default94,NO,,0.385755696147124
balai,1,1,default94,balai@default94,NO,,0.31835433053421436
biberon,4,3,default94,biberon@default94,NO,,0.291697612531167
pince,2,3,default94,pince@default94,NO,,0.3247187083726023
cabane,1,3,default94,cabane@default94,NO,,0.34717853338023474
cuvette,4,4,default94,cuvette@default94,NO,,0.32788912011553517
miroir,0,3,default94,miroir@default94,NO,,0.33415928871047995
ultra-son,0,0,default94,ultra-son@default94,NO,,0.256752230661339
lampe,2,4,default94,lampe@default94,NO,,0.33204296049548365
buisson,1,4,default94,buisson@default94,NO,,0.2967096906818649
canadair,3,0,default94,canadair@default94,NO,,0.23125402578896515
escalier,0,1,default94,escalier@default94,NO,,0.3055859620291187
mars,1,0,default64,mars@default64,NO,,0.6134416609374419
année,2,2,default64,année@default64,NO,,0.433259212254976
vendredi,3,0,default64,vendredi@default64,NO,,0.6973871978326309
dimanche,2,0,default64,dimanche@default64,NO,,0.6734663602199571
janvier,1,1,default64,janvier@default64,NO,,0.6007372567389315
spectacle,0,1,default64,spectacle@default64,NO,,0.29316729287080845
mardi,1,2,default64,mardi@default64,NO,,0.6831745079330502
mercredi,4,3,default64,mercredi@default64,NO,,0.6878237043656572
juin,3,4,default64,juin@default64,NO,,0.615876788866706
matin,3,2,default64,matin@default64,NO,,0.5923231398879139
septembre,4,1,default64,septembre@default64,NO,,0.6213347839892766
hier,0,2,default64,hier@default64,NO,,0.5264487854716717
jeudi,3,1,default64,jeudi@default64,NO,,0.6908758394921269
week-end,2,1,default64,week-end@default64,NO,,0.5481365498531836
décembre,1,3,default64,décembre@default64,NO,,0.6005469043812997
mai,3,3,default64,mai@default64,NO,,0.6068159769076824
lundi,1,4,default64,lundi@default64,NO,,0.6745371908373847
semaine,0,3,default64,semaine@default64,NO,,0.4963891511966678
automne,2,3,default64,automne@default64,NO,,0.4486287819631012
samedi,0,4,default64,samedi@default64,NO,,0.6813811887733245
après-midi,4,0,default64,après-midi@default64,NO,,0.533556861416615
soir,2,4,default64,soir@default64,NO,,0.6111458049545802
dernier,0,0,default64,dernier@default64,NO,,0.52400686665709
lendemain,4,4,default64,lendemain@default64,NO,,0.5196682362851486
jour,4,2,default64,jour@default64,NO,,0.48502519296450697
chien,4,1,default76,chien@default76,NO,,0.44833031338514506
dalmatien,3,1,default76,dalmatien@default76,NO,,0.3243678515494237
fouet,3,3,default76,fouet@default76,NO,,0.28816610749824634
stylo,1,1,default76,stylo@default76,NO,,0.2584388149702025
toutou,0,1,default76,toutou@default76,NO,,0.38908968567052016
taureau,2,4,default76,taureau@default76,NO,,0.323676733939428
aboiement,2,0,default76,aboiement@default76,NO,,0.35700224098082156
griffer,3,0,default76,griffer@default76,NO,,0.27374646662643154
chat,1,2,default76,chat@default76,NO,,0.3985321947286907
cheval,4,4,default76,cheval@default76,NO,,0.3475260141223733
cocker,0,4,default76,cocker@default76,NO,,0.3469255870993948
robot,1,0,default76,robot@default76,NO,,0.323594216067026
dompteur,1,4,default76,dompteur@default76,NO,,0.3356506027871978
cri,4,0,default76,cri@default76,NO,,0.3189158425271801
grêle,4,2,default76,grêle@default76,NO,,0.22371388215181265
sourd,0,2,default76,sourd@default76,NO,,0.2935207013362102
galop,4,3,default76,galop@default76,NO,,0.2787163018957949
nounours,0,3,default76,nounours@default76,NO,,0.33041747896378193
jouet,1,3,default76,jouet@default76,NO,,0.3590128761657272
miauler,3,4,default76,miauler@default76,NO,,0.31225936669023535
rugissement,2,3,default76,rugissement@default76,NO,,0.33062351159159675
escargot,0,0,default76,escargot@default76,NO,,0.30302958497829513
moteur,2,1,default76,moteur@default76,NO,,0.26533524770024175
bruit,2,2,default76,bruit@default76,NO,,0.30061410318568094
perroquet,3,2,default76,perroquet@default76,NO,,0.3610172051855013
kiwi,1,1,default36,kiwi@default36,NO,,0.35314976503946527
pie,2,4,default36,pie@default36,NO,,0.2992586319184649
coq,3,3,default36,coq@default36,NO,,0.3261183600868698
cochon,1,2,default36,cochon@default36,NO,,0.40711667149253516
pastèque,1,0,default36,pastèque@default36,NO,,0.40156492598316507
chimpanzé,4,4,default36,chimpanzé@default36,NO,,0.32649891814767784
chèvre,3,1,default36,chèvre@default36,NO,,0.37204882710176734
jésus,4,3,default36,jésus@default36,NO,,0.2504387249287262
carotte,2,2,default36,carotte@default36,NO,,0.378273368777455
tomate,4,0,default36,tomate@default36,NO,,0.38140556065250497
dinosaure,1,4,default36,dinosaure@default36,NO,,0.3535056814780938
pamplemousse,0,2,default36,pamplemousse@default36,NO,,0.3493525500875436
melon,4,2,default36,melon@default36,NO,,0.3951511329200903
panda,0,3,default36,panda@default36,NO,,0.3253499059257733
anaconda,2,3,default36,anaconda@default36,NO,,0.2838981744731822
salade,0,1,default36,salade@default36,NO,,0.3411780192505366
aigle,0,0,default36,aigle@default36,NO,,0.29755506450167657
ketchup,3,4,default36,ketchup@default36,NO,,0.33617314749309524
kilo,2,0,default36,kilo@default36,NO,,0.26488490216754645
éléphant,3,2,default36,éléphant@default36,NO,,0.37520271093337754
cervelle,0,4,default36,cervelle@default36,NO,,0.34241163830276067
œuf,2,1,default36,œuf@default36,NO,,0.3296886870798139
kebab,1,3,default36,kebab@default36,NO,,0.2804974180358957
cervelet,4,1,default36,cervelet@default36,NO,,0.24666614262174658
vautour,3,0,default36,vautour@default36,NO,,0.3317185375413386
vomir,2,2,default82,vomir@default82,NO,,0.41264430651097495
baver,4,0,default82,baver@default82,NO,,0.3960458504648565
cracher,1,3,default82,cracher@default82,NO,,0.4048065744151258
coucher,1,0,default82,coucher@default82,NO,,0.36265775754258334
réciter,0,3,default82,réciter@default82,NO,,0.3400289302092474
fumer,3,3,default82,fumer@default82,NO,,0.3688110793806524
boire,4,2,default82,boire@default82,NO,,0.42542192625641706
pédaler,1,1,default82,pédaler@default82,NO,,0.3670666701854718
rimer,0,1,default82,rimer@default82,NO,,0.3228069716765053
mourrir,1,2,default82,mourrir@default82,NO,,0.3764566760116548
manger,3,2,default82,manger@default82,NO,,0.4262056888185184
mourir,2,0,default82,mourir@default82,NO,,0.42560841232710844
grandir,2,3,default82,grandir@default82,NO,,0.37495062554545944
goûter,4,1,default82,goûter@default82,NO,,0.38589442748543956
train,1,4,default82,train@default82,NO,,0.33121745840163197
bout,4,3,default82,bout@default82,NO,,0.3046555888846295
vivre,0,2,default82,vivre@default82,NO,,0.4157568220414558
répéter,4,4,default82,répéter@default82,NO,,0.3794766352187833
lit,2,4,default82,lit@default82,NO,,0.2788045454592576
bouer,3,4,default82,bouer@default82,NO,,0.32734315875231434
couiner,0,0,default82,couiner@default82,NO,,0.3405064514149295
noyer,0,4,default82,noyer@default82,NO,,0.3436051204666648
promener,2,1,default82,promener@default82,NO,,0.3981600216857073
rouler,3,1,default82,rouler@default82,NO,,0.4075465056853015
fêter,3,0,default82,fêter@default82,NO,,0.3254111889863246
pourri,0,2,default26,pourri@default26,NO,,0.3881572045735764
sympa,4,3,default26,sympa@default26,NO,,0.4339981733180196
boulot,0,0,default26,boulot@default26,NO,,0.39886197778574173
bouquin,1,3,default26,bouquin@default26,NO,,0.33186338622805733
là-dedans,0,4,default26,là-dedans@default26,NO,,0.3525239108063343
partout,3,4,default26,partout@default26,NO,,0.36637153819813983
sérieux,3,0,default26,sérieux@default26,NO,,0.37972346792721645
passé,0,3,default26,passé@default26,NO,,0.3385491291373536
gars,0,1,default26,gars@default26,NO,,0.3599722725553304
ensemble,1,1,default26,ensemble@default26,NO,,0.31838415679700005
super,3,1,default26,super@default26,NO,,0.40562683988653736
content,1,2,default26,content@default26,NO,,0.33928819395705434
chose,2,3,default26,chose@default26,NO,,0.4169909118386177
rapidos,2,4,default26,rapidos@default26,NO,,0.30285818830940525
avancé,4,0,default26,avancé@default26,NO,,0.32789897636000886
précis,1,4,default26,précis@default26,NO,,0.3757700138062272
vrai,2,0,default26,vrai@default26,NO,,0.44773738064212953
bizarre,4,1,default26,bizarre@default26,NO,,0.42405928147253935
moyen,1,0,default26,moyen@default26,NO,,0.3487862171060371
plaisant,2,1,default26,plaisant@default26,NO,,0.42313619538917957
tas,4,4,default26,tas@default26,NO,,0.3435756626085319
imaginable,3,3,default26,imaginable@default26,NO,,0.3126625928020874
rare,2,2,default26,rare@default26,NO,,0.36646855441698034
clair,4,2,default26,clair@default26,NO,,0.433488744094219
soigné,3,2,default26,soigné@default26,NO,,0.3559603799123946
goal,1,0,default49,goal@default49,NO,,0.20105782073434586
arrière-grand-père,4,1,default49,arrière-grand-père@default49,NO,,0.24831466860280538
sabre,3,0,default49,sabre@default49,NO,,0.24708123561468343
madame,4,4,default49,madame@default49,NO,,0.26996717831437633
bonhomme,2,3,default49,bonhomme@default49,NO,,0.33859346402672785
cousin,4,2,default49,cousin@default49,NO,,0.29454243629786003
olivier,2,2,default49,olivier@default49,NO,,0.24106794991067304
coin-coin,0,1,default49,coin-coin@default49,NO,,0.2186412796157523
jack,1,2,default49,jack@default49,NO,,0.20588704654279832
sapin,0,4,default49,sapin@default49,NO,,0.30033193210689324
cendrillon,4,0,default49,cendrillon@default49,NO,,0.21959143904448164
appart,3,4,default49,appart@default49,NO,,0.21002003824746263
aître,1,4,default49,aître@default49,NO,,0.15371603721254756
parti,4,3,default49,parti@default49,NO,,0.2642707118251665
monsieur,0,3,default49,monsieur@default49,NO,,0.31892809175429326
chouchou,2,1,default49,chouchou@default49,NO,,0.26831402178831987
prof,3,1,default49,prof@default49,NO,,0.23831924458253428
dieu,0,0,default49,dieu@default49,NO,,0.2861795622679315
écorce,3,3,default49,écorce@default49,NO,,0.20529531260165745
aile,1,3,default49,aile@default49,NO,,0.20386376730745936
trésor,2,4,default49,trésor@default49,NO,,0.24265447655602823
caillou,0,2,default49,caillou@default49,NO,,0.29910470184531945
waouh,2,0,default49,waouh@default49,NO,,0.18410708345067428
feu,1,1,default49,feu@default49,NO,,0.2608550972636635
lâcher,3,2,default47,lâcher@default47,NO,,0.4450793558501507
exploser,4,0,default47,exploser@default47,NO,,0.4454394198791348
facilement,2,3,default47,facilement@default47,NO,,0.36467708945912836
trainer,3,0,default47,trainer@default47,NO,,0.4108345418952791
craquer,2,4,default47,craquer@default47,NO,,0.4311458360814582
bosser,0,4,default47,bosser@default47,NO,,0.4369008718216112
lancer,0,1,default47,lancer@default47,NO,,0.43113253298762
pouvoir,2,0,default47,pouvoir@default47,NO,,0.3649818406590305
prêt,2,2,default47,prêt@default47,NO,,0.33296260823709545
trouer,3,4,default47,trouer@default47,NO,,0.4279147684786069
tranquillement,1,4,default47,tranquillement@default47,NO,,0.4066736085446362
réussir,0,3,default47,réussir@default47,NO,,0.4192541435019205
skier,3,1,default47,skier@default47,NO,,0.3127402378985754
jouer,4,2,default47,jouer@default47,NO,,0.45441874777451674
marcher,1,0,default47,marcher@default47,NO,,0.48332073311539125
courir,2,1,default47,courir@default47,NO,,0.4632618312965402
adorer,3,3,default47,adorer@default47,NO,,0.3771559401325131
casser,0,0,default47,casser@default47,NO,,0.4660537392764469
foncer,0,2,default47,foncer@default47,NO,,0.4474774259786024
grimper,4,4,default47,grimper@default47,NO,,0.42217449531613394
gratter,4,3,default47,gratter@default47,NO,,0.4125947478129198
décoller,4,1,default47,décoller@default47,NO,,0.4314291045675023
tricher,1,1,default47,tricher@default47,NO,,0.3919030881674447
ronronner,1,3,default47,ronronner@default47,NO,,0.3743179854862093
démanger,1,2,default47,démanger@default47,NO,,0.37575876805293995
frère,1,3,default85,frère@default85,NO,,0.5896296553635163
demi-frère,1,2,default85,demi-frère@default85,NO,,0.5333900600132804
sœur,4,1,default85,sœur@default85,NO,,0.43686658604265216
baptême,4,0,default85,baptême@default85,NO,,0.32142511505905125
enterrement,4,3,default85,enterrement@default85,NO,,0.36133390988833936
père,3,1,default85,père@default85,NO,,0.5942760285397863
caïd,4,2,default85,caïd@default85,NO,,0.3232101720230244
mariage,0,2,default85,mariage@default85,NO,,0.32259101218070374
ami,2,1,default85,ami@default85,NO,,0.4785969615877661
beau-père,3,0,default85,beau-père@default85,NO,,0.5539672788219949
parrain,1,1,default85,parrain@default85,NO,,0.44644778332198964
neveu,0,1,default85,neveu@default85,NO,,0.5757042197051039
chef,0,0,default85,chef@default85,NO,,0.31947506171242934
orphelin,3,3,default85,orphelin@default85,NO,,0.37705989217938807
jumeau,2,4,default85,jumeau@default85,NO,,0.44979828254070586
arrière-arrière-grand-père,3,2,default85,arrière-arrière-grand-père@default85,NO,,0.37391403906304443
tonton,2,3,default85,tonton@default85,NO,,0.4321485055915698
aîné,1,4,default85,aîné@default85,NO,,0.5313004175479894
benjamin,1,0,default85,benjamin@default85,NO,,0.3806477693122592
papi,0,3,default85,papi@default85,NO,,0.38235471706182567
copain,0,4,default85,copain@default85,NO,,0.49370439723292114
fils,2,2,default85,fils@default85,NO,,0.5097086585575331
grand-père,3,4,default85,grand-père@default85,NO,,0.5437456508411275
mortel,2,0,default85,mortel@default85,NO,,0.2928735696961392
héros,4,4,default85,héros@default85,NO,,0.3583052254120668
marteau,3,3,default46,marteau@default46,NO,,0.40244914411703947
hache,1,1,default46,hache@default46,NO,,0.42969549802166673
épine,0,0,default46,épine@default46,NO,,0.3255016558734911
corne,0,2,default46,corne@default46,NO,,0.38663300278981827
sangle,4,4,default46,sangle@default46,NO,,0.3652191828279774
jambe,1,0,default46,jambe@default46,NO,,0.42679232370983955
tête,0,1,default46,tête@default46,NO,,0.4131268101975485
massue,2,3,default46,massue@default46,NO,,0.3767434509376786
gueule,2,1,default46,gueule@default46,NO,,0.3765539980712582
tronçonneuse,2,0,default46,tronçonneuse@default46,NO,,0.36355181024695105
bâton,4,2,default46,bâton@default46,NO,,0.3753142826583924
lame,1,2,default46,lame@default46,NO,,0.41114360605039835
roue,2,4,default46,roue@default46,NO,,0.33934051958631617
griffe,3,4,default46,griffe@default46,NO,,0.38123763906943486
pistolet,3,2,default46,pistolet@default46,NO,,0.3443938173344996
fourchette,4,3,default46,fourchette@default46,NO,,0.3474592830071489
main,1,3,default46,main@default46,NO,,0.4015210522770368
clous,2,2,default46,clous@default46,NO,,0.3311788713415783
paupière,4,1,default46,paupière@default46,NO,,0.25836138923171514
balle,1,4,default46,balle@default46,NO,,0.3916220057563531
machinalement,0,4,default46,machinalement@default46,NO,,0.25200666103142866
mèche,3,1,default46,mèche@default46,NO,,0.37470067421598086
chaise,0,3,default46,chaise@default46,NO,,0.34902558221305324
corde,3,0,default46,corde@default46,NO,,0.38997369625845324
casse,4,0,default46,casse@default46,NO,,0.3320378727082809
circonstance,2,3,default79,circonstance@default79,NO,,0.34863631584105614
temps,1,0,default79,temps@default79,NO,,0.34526331428902324
particulier,3,3,default79,particulier@default79,NO,,0.39599843738067075
intérêt,3,2,default79,intérêt@default79,NO,,0.4239461752887944
intêret,0,1,default79,intêret@default79,NO,,0.3286751858137468
essentiel,0,2,default79,essentiel@default79,NO,,0.39893506625747077
force,1,2,default79,force@default79,NO,,0.34550787600982436
manque,4,4,default79,manque@default79,NO,,0.3642809772392117
cas,4,3,default79,cas@default79,NO,,0.3549139457799443
opinion,2,0,default79,opinion@default79,NO,,0.30620686196125524
principal,4,2,default79,principal@default79,NO,,0.33042670089110115
conséquence,2,2,default79,conséquence@default79,NO,,0.38480537429247585
aucun,3,4,default79,aucun@default79,NO,,0.40517022983510975
attention,1,4,default79,attention@default79,NO,,0.3784976991192488
change,2,4,default79,change@default79,NO,,0.3009464654876989
sentiment,0,3,default79,sentiment@default79,NO,,0.35257000879016165
exemple,1,3,default79,exemple@default79,NO,,0.34943648310597697
plaire,0,4,default79,plaire@default79,NO,,0.3025229859112635
choix,2,1,default79,choix@default79,NO,,0.35971491478007533
obligatoirement,3,1,default79,obligatoirement@default79,NO,,0.3206252144724998
importance,4,1,default79,importance@default79,NO,,0.4103829203764192
obligatoire,1,1,default79,obligatoire@default79,NO,,0.29978909005926235
précieux,3,0,default79,précieux@default79,NO,,0.3053779935319487
responsabilité,4,0,default79,responsabilité@default79,NO,,0.3270426442584845
chance,0,0,default79,chance@default79,NO,,0.33705074530284873
petit,1,0,default92,petit@default92,NO,,0.44015164575190524
rêve,4,1,default92,rêve@default92,NO,,0.37980239113148895
goût,0,4,default92,goût@default92,NO,,0.382448341622994
extraordinaire,1,2,default92,extraordinaire@default92,NO,,0.4108968577193114
rapport,3,4,default92,rapport@default92,NO,,0.3347752316318353
cœur,1,3,default92,cœur@default92,NO,,0.36506858051613666
commun,0,2,default92,commun@default92,NO,,0.34536546224186015
agréable,2,4,default92,agréable@default92,NO,,0.41189960028492145
souvenir,3,3,default92,souvenir@default92,NO,,0.39470504977607523
calme,3,2,default92,calme@default92,NO,,0.38199973134843923
moment,4,2,default92,moment@default92,NO,,0.420074048193955
magique,4,3,default92,magique@default92,NO,,0.3874460325464314
histoire,4,4,default92,histoire@default92,NO,,0.3151070403635413
passage,2,2,default92,passage@default92,NO,,0.37570593960340903
joli,1,4,default92,joli@default92,NO,,0.4550971438236252
imaginaire,0,1,default92,imaginaire@default92,NO,,0.328312538938322
magnifique,0,3,default92,magnifique@default92,NO,,0.4390579363235113
brillant,1,1,default92,brillant@default92,NO,,0.3506174270532857
fort,3,1,default92,fort@default92,NO,,0.40595298574843575
caractère,2,3,default92,caractère@default92,NO,,0.37207856602893685
long,2,1,default92,long@default92,NO,,0.35859074866392304
beau,2,0,default92,beau@default92,NO,,0.48182078119688476
bilan,0,0,default92,bilan@default92,NO,,0.30276190986911944
propre,3,0,default92,propre@default92,NO,,0.40156400522813696
endroit,4,0,default92,endroit@default92,NO,,0.3903658018211291
entrée,3,4,default69,entrée@default69,NO,,0.3101436555666356
nourriture,0,1,default69,nourriture@default69,NO,,0.32643323366297583
boîte,4,0,default69,boîte@default69,NO,,0.35368695776047987
cuisine,1,0,default69,cuisine@default69,NO,,0.3819236978929825
musique,3,3,default69,musique@default69,NO,,0.38077909642823526
piste,2,1,default69,piste@default69,NO,,0.35042626089540774
communion,0,3,default69,communion@default69,NO,,0.30035374059429754
collection,0,2,default69,collection@default69,NO,,0.328046463844742
route,2,0,default69,route@default69,NO,,0.31723914764147576
vaisselle,1,1,default69,vaisselle@default69,NO,,0.3231472992958184
salle,2,2,default69,salle@default69,NO,,0.39258997152544794
marque,1,3,default69,marque@default69,NO,,0.2926419161392261
cave,2,4,default69,cave@default69,NO,,0.3396492151218896
console,1,4,default69,console@default69,NO,,0.32494390302916654
journée,4,1,default69,journée@default69,NO,,0.33422635350545404
décoration,0,4,default69,décoration@default69,NO,,0.36243120045647137
dispute,4,2,default69,dispute@default69,NO,,0.2580009263039593
course,3,0,default69,course@default69,NO,,0.3360871081832417
limousine,1,2,default69,limousine@default69,NO,,0.3130095173824641
photo,3,2,default69,photo@default69,NO,,0.3104664571278941
box,2,3,default69,box@default69,NO,,0.28500276401504765
danse,0,0,default69,danse@default69,NO,,0.3432116775018552
noire,3,1,default69,noire@default69,NO,,0.3040932703717888
cour,4,4,default69,cour@default69,NO,,0.3322531672225584
table,4,3,default69,table@default69,NO,,0.3718090872838654
comparer,0,2,default53,comparer@default53,NO,,0.3937042067167029
imaginer,1,3,default53,imaginer@default53,NO,,0.44601402202907003
admettre,4,4,default53,admettre@default53,NO,,0.4698514392131632
complètement,4,2,default53,complètement@default53,NO,,0.2993314839577228
vérifier,2,1,default53,vérifier@default53,NO,,0.40280788802065204
importer,0,3,default53,importer@default53,NO,,0.35739312112269417
capable,3,3,default53,capable@default53,NO,,0.35984424199982745
ensuite,2,3,default53,ensuite@default53,NO,,0.3785506831540286
citer,4,1,default53,citer@default53,NO,,0.31002660469131815
généralement,4,3,default53,généralement@default53,NO,,0.32241509329172946
terminer,1,1,default53,terminer@default53,NO,,0.4106247371898043
carrément,4,0,default53,carrément@default53,NO,,0.3525178559535397
estimer,0,1,default53,estimer@default53,NO,,0.2256889894849654
deviner,2,4,default53,deviner@default53,NO,,0.40224914905423637
enter,3,1,default53,enter@default53,NO,,0.2657923411023959
risquer,2,0,default53,risquer@default53,NO,,0.356171111140937
trouver,3,4,default53,trouver@default53,NO,,0.434387118670296
falloir,0,0,default53,falloir@default53,NO,,0.3731532597860324
comportement,3,2,default53,comportement@default53,NO,,0.24466866382120456
